id,price,availability_365
2143,107,336
2144,250,347
2145,199,299
2146,90,57
2147,105,134
2148,150,365
2149,125,17
2150,85,240
2151,225,364
2152,99,123
2153,150,85
2154,85,87
2155,115,274
2156,120,292
2157,35,65
2158,79,328
2159,40,231
2160,149,68
2161,115,331
2162,105,325
2163,58,14
2164,250,347
2165,125,0
2166,95,365
2167,180,340
2168,156,365
2169,135,0
2170,95,351
2171,145,136
2172,120,358
2173,160,236
2174,79,364
2175,55,118
2176,50,108
2177,135,343
2178,80,302
2179,148,223
2180,69,275
2181,300,328
2182,85,61
2183,58,361
2184,110,90
2185,40,55
2186,55,219
2187,95,0
2188,144,53
2189,199,133
2190,70,359
2191,75,365
2192,71,340
2193,300,264
2194,108,57
2195,190,272
2196,105,331
2197,129,319
2198,135,360
2199,125,354
2200,100,304
2201,80,244
2202,178,327
2203,125,346
2204,65,356
2205,86,119
2206,55,263
2207,114,327
2208,165,49
2209,70,309
2210,90,300
2211,89,352
2212,80,358
2213,105,102
2214,90,336
2215,70,352
2216,135,327
2217,180,362
2218,160,285
2219,149,336
2220,249,295
2221,149,359
2222,64,69
2223,149,4
2224,90,117
2225,150,0
2226,179,349
2227,159,291
2228,220,352
2229,117,262
2230,84,30
2231,105,350
2232,175,361
2233,175,365
2234,75,365
2235,234,334
2236,80,85
2237,129,321
2238,194,140
2239,75,360
2240,80,50
2241,225,339
2242,125,362
2243,300,115
2244,130,306
2245,56,35
2246,105,0
2247,245,52
2248,95,295
2249,140,149
2250,75,345
2251,79,294
2252,115,157
2253,225,40
2254,229,277
2255,250,364
2256,40,18
2257,150,335
2258,129,346
2259,225,300
2260,300,360
2261,95,22
2262,125,62
2263,185,29
2264,90,32
2265,198,332
2266,120,289
2267,150,349
2268,260,227
2269,99,362
2270,140,365
2271,99,348
2272,75,352
2273,100,345
2274,150,365
2275,89,244
2276,115,339
2277,165,321
2278,108,281
2279,165,124
2280,45,91
2281,119,346
2282,85,61
2283,93,225
2284,108,153
2285,126,324
2286,75,344
2287,100,335
2288,82,56
2289,100,13
2290,110,317
2291,149,320
2292,149,0
2293,125,0
2294,105,331
2295,91,69
2296,209,339
2297,200,365
2298,124,310
2299,99,347
2300,109,226
2301,149,342
2302,146,335
2303,190,147
2304,145,71
2305,185,26
2306,140,279
2307,130,204
2308,149,0
2309,85,322
2310,160,312
2311,99,6
2312,117,323
2313,100,314
2314,93,188
2315,107,259
2316,150,173
2317,129,343
2318,95,318
2319,140,212
2320,125,87
2321,100,10
2322,130,327
2323,60,134
2324,140,313
2325,85,139
2326,118,343
2327,139,346
2328,115,277
2329,89,344
2330,189,346
2331,90,0
2332,70,326
2333,80,25
2334,65,33
2335,125,272
2336,199,342
2337,115,37
2338,125,90
2339,168,350
2340,75,365
2341,150,152
2342,84,356
2343,75,354
2344,163,72
2345,95,334
2346,95,348
2347,200,294
2348,150,88
2349,138,9
2350,90,94
2351,100,220
2352,115,324
2353,246,337
2354,199,337
2355,125,338
2356,43,360
2357,139,332
2358,550,320
2359,79,314
2360,250,139
2361,199,345
2362,129,332
2363,99,275
2364,128,111
2365,210,147
2366,119,72
2367,95,139
2368,120,349
2369,90,275
2370,115,275
2371,160,321
2372,25,22
2373,70,362
2374,175,353
2375,101,365
2376,85,90
2377,170,19
2378,159,345
2379,200,33
2380,139,151
2381,275,356
2382,159,288
2383,97,199
2384,110,47
2385,169,74
2386,100,68
2387,99,340
2388,225,365
2389,80,362
2390,110,358
2391,95,158
2392,95,361
2393,159,80
2394,150,365
2395,90,73
2396,101,365
2397,149,365
2398,89,245
2399,60,349
2400,99,273
2401,125,338
2402,120,220
2403,180,337
2404,115,299
2405,109,360
2406,399,365
2407,185,87
2408,90,140
2409,209,17
2410,139,119
2411,125,349
2412,165,273
2413,108,324
2414,120,318
2415,150,80
2416,295,352
2417,110,301
2418,225,31
2419,55,349
2420,119,217
2421,78,275
2422,139,288
2423,85,159
2424,82,326
2425,160,209
2426,100,92
2427,125,275
2428,130,263
2429,150,292
2430,90,89
2431,80,47
2432,105,317
2433,125,260
2434,85,313
2435,275,310
2436,79,33
2437,45,350
2438,80,325
2439,60,280
2440,125,61
2441,170,24
2442,102,283
2443,120,328
2444,115,339
2445,117,0
2446,125,76
2447,199,10
2448,60,77
2449,85,60
2450,135,359
2451,99,328
2452,150,357
2453,85,39
2454,125,0
2455,83,65
2456,275,335
2457,70,352
2458,99,154
2459,72,23
2460,110,7
2461,165,335
2462,159,243
2463,89,237
2464,99,5
2465,130,284
2466,225,341
2467,150,337
2468,125,354
2469,100,350
2470,225,126
2471,105,225
2473,105,325
2474,51,309
2475,168,154
2476,110,238
2477,209,364
2478,100,301
2479,102,275
2480,200,320
2481,75,1
2482,127,55
2483,180,153
2484,200,361
2485,120,52
2486,50,31
2487,80,290
2488,75,48
2489,135,353
2490,120,0
2491,120,208
2492,89,90
2493,185,351
2494,160,328
2495,189,340
2496,99,25
2497,72,217
2498,125,268
2499,150,348
2500,155,238
2501,150,349
2502,80,169
2503,110,69
2504,130,0
2505,99,0
2506,68,326
2507,80,244
2508,200,199
2509,75,360
2510,99,148
2511,70,3
2512,85,115
2513,115,120
2514,80,348
2515,40,365
2516,47,362
2517,149,315
2518,95,134
2519,110,301
2520,139,352
2521,150,346
2522,50,105
2523,134,332
2524,25,344
2525,28,321
2526,90,86
2527,90,107
2528,65,2
2529,89,343
2530,85,173
2531,100,69
2532,85,73
2533,50,341
2534,88,45
2535,109,234
2536,275,0
2537,290,316
2538,175,344
2539,117,319
2540,350,14
2541,89,337
2542,50,337
2543,150,355
2544,90,365
2545,199,300
2546,104,340
2547,115,245
2548,75,47
2549,112,336
2550,149,334
2551,200,365
2552,120,298
2553,200,287
2554,209,336
2555,70,365
2556,120,365
2557,150,274
2558,95,361
2559,110,343
2560,122,233
2561,60,296
2562,650,365
2563,60,11
2564,125,365
2565,149,291
2566,140,55
2567,168,355
2568,189,247
2569,75,124
2570,82,300
2571,179,286
2572,72,353
2573,95,136
2574,145,365
2575,60,304
2576,60,10
2577,70,365
2578,75,356
2579,60,0
2580,135,355
2581,56,365
2582,65,291
2583,75,273
2584,98,47
2585,65,348
2586,500,0
2587,89,311
2588,300,287
2589,249,213
2590,60,55
2591,79,337
2592,60,342
2593,89,77
2594,55,13
2595,75,299
2596,100,296
2597,400,5
2598,60,362
2599,75,353
2600,65,340
2601,165,343
2602,115,290
2603,85,338
2604,60,69
2605,2000,0
2606,90,355
2607,150,277
2608,89,62
2609,250,357
2610,89,314
2611,90,295
2612,110,350
2613,100,90
2614,80,349
2615,100,91
2616,500,76
2617,400,364
2618,285,340
2619,110,339
2620,99,258
2621,125,216
2622,55,231
2623,120,33
2624,130,365
2625,71,346
2626,250,0
2627,80,21
2628,105,345
2629,99,160
2630,75,343
2631,146,50
2632,99,88
2633,60,115
2634,90,322
2635,125,300
2636,80,346
2637,68,345
2638,155,365
2639,105,275
2640,79,309
2641,124,340
2642,99,305
2643,140,335
2644,100,364
2645,140,365
2646,75,297
2647,400,35
2648,375,159
2649,129,344
2650,79,357
2651,68,353
2652,79,275
2653,99,365
2654,75,4
2655,105,267
2656,80,165
2657,95,314
2658,225,349
2659,85,325
2660,70,19
2661,69,305
2662,79,334
2663,95,64
2664,95,328
2665,450,353
2666,500,0
2667,118,303
2668,195,22
2669,99,90
2670,130,341
2671,165,355
2672,350,15
2673,129,365
2674,78,178
2675,900,0
2676,249,334
2677,125,365
2678,199,58
2679,130,76
2680,75,353
2681,125,275
2682,140,349
2683,50,365
2684,150,356
2685,150,357
2686,115,309
2687,45,112
2688,40,26
2689,749,299
2690,150,68
2691,120,365
2692,115,307
2693,215,55
2694,250,141
2695,480,0
2696,160,117
2697,119,349
2698,398,0
2699,79,58
2700,62,358
2701,120,6
2702,60,115
2703,100,41
2704,68,164
2705,95,280
2706,399,323
2707,125,65
2708,95,145
2709,69,363
2710,75,355
2711,50,346
2712,200,364
2713,88,154
2714,100,346
2715,75,349
2716,95,59
2717,110,359
2718,80,90
2719,120,5
2720,120,365
2721,65,0
2722,175,361
2723,85,48
2724,90,345
2725,125,0
2726,95,362
2727,300,335
2728,110,352
2729,249,358
2730,200,365
2731,90,365
2732,64,340
2733,200,84
2734,130,11
2735,65,300
2736,128,124
2737,79,365
2738,95,156
2739,129,352
2740,110,89
2741,85,62
2742,85,344
2743,90,65
2744,120,119
2745,100,354
2746,150,1
2747,110,324
2748,150,287
2749,72,114
2750,88,172
2751,110,326
2752,100,335
2753,100,3
2754,150,293
2755,110,80
2756,55,334
2757,200,40
2758,245,365
2759,49,272
2760,140,364
2761,500,0
2762,109,340
2763,70,360
2764,75,10
2765,85,52
2766,120,117
2767,70,281
2768,199,301
2769,299,346
2770,130,174
2771,110,356
2772,217,337
2773,345,365
2774,59,363
2775,75,301
2776,165,41
2777,138,341
2778,68,333
2779,95,273
2780,114,112
2781,115,70
2782,90,348
2783,90,17
2784,150,347
2785,90,80
2786,120,29
2787,85,61
2788,30,15
2789,95,118
2790,60,0
2791,85,185
2792,50,344
2793,120,248
2794,140,268
2795,299,365
2796,85,310
2797,175,343
2798,165,330
2799,54,28
2800,49,259
2801,129,5
2802,110,274
2803,150,272
2804,119,322
2805,55,147
2806,168,285
2807,55,56
2808,90,67
2809,105,298
2812,85,340
2813,120,280
2814,104,327
2815,90,223
2816,97,303
2817,130,365
2818,100,29
2819,85,356
2820,89,15
2821,129,5
2822,90,89
2823,67,313
2824,89,342
2825,63,335
2826,65,189
2827,120,1
2828,85,365
2829,99,209
2830,250,149
2831,425,362
2832,65,363
2833,59,237
2834,175,25
2835,49,365
2836,69,272
2837,171,358
2838,209,330
2839,70,18
2840,94,171
2841,25,322
2842,60,260
2844,136,110
2845,90,237
2846,95,348
2847,750,0
2848,95,0
2849,80,9
2850,101,23
2851,90,82
2852,40,345
2853,124,154
2854,75,80
2855,70,361
2856,85,351
2857,70,362
2858,109,309
2859,98,80
2860,280,76
2861,80,153
2862,65,50
2863,65,310
2864,152,26
2865,125,336
2866,94,316
2867,135,276
2868,220,286
2869,125,301
2870,125,330
2871,135,298
2872,143,335
2873,149,365
2874,100,7
2875,115,301
2876,100,182
2877,148,365
2878,90,49
2879,103,333
2880,85,208
2881,80,343
2882,100,355
2883,75,271
2884,250,332
2885,115,283
2886,48,365
2887,120,301
2888,117,354
2889,145,272
2890,148,295
2891,600,287
2892,53,8
2893,199,13
2894,60,65
2895,145,353
2896,99,352
2897,150,127
2898,65,357
2899,119,333
2900,145,281
2901,80,32
2902,125,287
2903,75,162
2904,100,185
2905,125,345
2906,75,292
2907,90,273
2908,115,332
2909,75,336
2910,225,351
2911,45,125
2912,125,351
2913,200,347
2914,90,342
2915,40,357
2916,258,361
2917,65,243
2918,49,349
2919,450,359
2920,325,238
2921,150,334
2922,50,323
2923,56,63
2924,178,357
2925,129,290
2926,120,238
2927,80,99
2928,99,182
2929,100,296
2930,135,0
2931,125,0
2932,55,72
2934,99,217
2935,85,91
2936,155,319
2937,95,88
2938,70,76
2939,225,317
2940,105,336
2941,70,28
2942,315,136
2943,110,313
2944,99,66
2945,105,335
2946,125,149
2947,200,133
2948,100,12
2949,119,365
2950,220,347
2951,75,245
2952,160,362
2953,118,332
2954,108,365
2955,75,300
2956,59,272
2957,82,300
2958,550,363
2959,120,325
2960,110,3
2961,300,313
2962,85,41
2963,279,115
2964,180,96
2965,279,89
2966,65,60
2967,190,129
2968,181,350
2969,125,356
2970,93,98
2971,100,365
2972,99,347
2973,120,365
2974,109,99
2975,100,0
2976,100,350
2977,99,115
2978,140,83
2979,154,32
2980,70,0
2981,98,349
2982,90,353
2983,100,62
2984,60,275
2985,130,320
2986,105,356
2987,600,361
2988,250,275
2989,75,358
2990,99,11
2991,499,294
2992,110,296
2993,69,346
2994,85,182
2995,85,127
2996,150,365
2997,595,306
2998,160,80
2999,145,338
3000,100,314
3001,115,1
3002,89,356
3003,76,125
3004,70,190
3005,329,351
3006,100,365
3007,100,347
3008,100,364
3009,149,350
3010,89,357
3011,119,306
3012,100,364
3013,109,36
3014,100,361
3015,85,294
3016,90,0
3017,100,363
3018,105,365
3019,129,96
3020,150,104
3021,110,358
3022,60,364
3023,130,322
3024,120,349
3025,85,331
3026,110,281
3027,60,18
3028,72,358
3029,99,350
3030,120,0
3031,95,317
3032,60,283
3033,100,301
3034,60,99
3035,60,5
3036,150,88
3037,119,337
3038,199,75
3039,139,309
3040,50,363
3041,175,13
3042,85,363
3043,45,34
3044,95,59
3045,115,321
3046,75,0
3047,120,338
3048,119,339
3049,209,343
3050,96,127
3051,139,273
3052,65,275
3053,190,357
3054,85,300
3055,90,44
3056,80,326
3057,325,0
3058,89,358
3059,66,298
3060,145,317
3061,54,272
3062,165,349
3063,225,130
3064,399,11
3065,179,90
3066,35,365
3067,80,88
3068,85,0
3069,100,348
3070,109,321
3071,150,356
3072,129,365
3073,75,340
3074,89,336
3075,99,52
3076,160,341
3077,175,343
3078,120,362
3079,95,152
3080,109,298
3081,189,361
3082,200,365
3083,31,19
3084,80,321
3085,100,267
3086,110,67
3087,90,88
3088,50,243
3089,120,365
3090,75,349
3091,100,101
3092,54,87
3093,50,113
3094,100,0
3095,80,7
3096,300,365
3097,109,319
3098,55,347
3099,92,41
3100,98,279
3101,60,52
3102,95,36
3103,125,305
3104,200,0
3105,125,214
3106,150,337
3107,49,119
3108,135,365
3109,250,365
3110,87,59
3111,75,349
3112,101,358
3113,267,123
3114,175,356
3115,175,336
3116,105,31
3117,115,329
3118,144,335
3119,90,115
3120,155,359
3121,125,329
3122,119,67
3123,105,42
3124,87,362
3125,50,236
3126,79,325
3127,46,32
3128,109,301
3129,499,365
3130,100,335
3131,175,313
3132,130,365
3133,90,126
3134,55,301
3135,65,354
3136,87,150
3137,80,326
3138,149,347
3139,105,349
3140,95,341
3141,75,365
3142,115,273
3143,150,336
3144,105,363
3145,85,71
3146,125,248
3147,500,0
3148,209,292
3149,295,354
3150,64,143
3151,134,74
3152,104,363
3153,95,365
3154,85,365
3155,109,361
3156,95,326
3157,195,356
3158,99,353
3159,70,273
3160,249,335
3161,111,361
3162,65,365
3163,395,324
3164,65,34
3165,126,33
3166,90,294
3167,120,60
3168,70,266
3169,126,57
3170,65,38
3171,139,244
3172,80,68
3173,115,365
3174,65,25
3175,120,330
3176,89,357
3177,80,346
3178,300,313
3179,105,335
3180,115,365
3181,140,143
3182,50,264
3183,90,271
3184,140,315
3185,110,331
3186,199,308
3187,85,148
3188,110,108
3189,125,352
3190,95,30
3191,99,354
3192,129,6
3193,65,348
3194,115,105
3195,149,131
3196,135,360
3197,325,7
3198,100,349
3199,79,114
3200,95,349
3201,200,365
3202,375,89
3203,75,332
3204,114,349
3205,115,81
3206,2000,0
3207,200,348
3208,89,304
3209,150,365
3210,150,266
3211,85,279
3212,175,149
3213,70,339
3214,99,187
3215,125,248
3216,49,176
3217,79,350
3218,99,49
3219,70,365
3220,101,348
3221,99,301
3222,119,334
3223,100,340
3224,1400,0
3225,175,365
3226,220,66
3227,60,358
3228,91,48
3229,160,336
3230,110,357
3231,75,102
3232,65,33
3233,500,0
3234,100,63
3235,79,302
3236,80,324
3237,55,319
3238,65,354
3239,70,150
3240,185,3
3241,75,153
3242,85,293
3243,130,297
3244,84,0
3245,45,310
3246,203,314
3247,160,254
3248,120,3
3249,250,365
3250,80,365
3251,60,340
3252,229,96
3253,67,19
3254,115,364
3255,80,347
3256,250,365
3257,72,354
3258,175,365
3259,55,59
3260,60,358
3261,65,326
3262,105,275
3263,98,344
3264,155,45
3265,84,336
3266,95,147
3267,89,275
3268,65,331
3269,200,258
3270,100,125
3271,225,154
3272,45,131
3273,125,365
3274,599,2
3275,89,275
3276,120,365
3277,225,108
3278,110,38
3279,185,3
3280,105,189
3281,65,330
3282,80,6
3283,75,66
3284,50,354
3285,268,365
3286,75,194
3287,500,363
3288,85,365
3289,68,167
3290,250,0
3291,43,98
3292,65,63
3293,49,134
3294,125,159
3295,90,283
3296,90,82
3297,50,354
3298,130,89
3299,104,365
3300,155,362
3301,60,61
3302,89,165
3303,130,353
3304,55,14
3305,100,238
3306,155,93
3307,2000,360
3308,125,0
3309,185,336
3310,148,349
3311,100,62
3312,40,365
3313,69,117
3314,99,329
3315,50,29
3316,175,338
3317,150,44
3318,79,345
3319,900,294
3320,65,342
3321,150,365
3322,170,333
3323,90,355
3324,89,363
3325,35,8
3326,80,80
3327,60,287
3328,69,182
3329,50,304
3330,57,72
3331,139,330
3332,100,365
3333,80,286
3334,90,263
3335,95,314
3336,113,131
3337,80,64
3338,450,365
3339,100,270
3340,115,365
3341,69,76
3342,80,293
3343,120,263
3344,69,241
3345,99,85
3346,95,0
3347,68,39
3348,100,47
3349,140,7
3350,170,273
3351,105,347
3352,67,46
3353,400,39
3354,75,329
3355,150,0
3356,110,0
3357,150,171
3358,64,24
3359,200,320
3360,70,141
3361,80,363
3362,97,77
3363,125,309
3364,400,307
3365,54,0
3366,75,340
3367,99,205
3368,70,280
3369,75,73
3370,140,345
3371,160,336
3372,139,334
3373,95,352
3374,115,304
3375,95,57
3376,500,0
3377,95,307
3378,175,121
3379,99,175
3380,85,293
3381,115,365
3382,435,178
3383,125,53
3384,98,159
3385,119,62
3386,80,362
3387,90,350
3388,149,345
3389,105,61
3390,125,325
3391,50,359
3392,99,141
3393,70,363
3394,120,92
3395,99,343
3396,185,365
3397,150,308
3398,150,357
3399,96,363
3400,79,332
3401,150,365
3402,109,37
3403,100,360
3404,120,0
3405,100,355
3406,150,275
3407,115,204
3408,200,329
3409,95,40
3410,205,349
3411,100,118
3412,99,62
3413,104,204
3414,89,238
3415,125,31
3416,115,178
3417,185,287
3418,85,59
3419,99,97
3420,125,365
3421,66,330
3422,150,106
3423,69,364
3424,250,284
3425,350,345
3426,440,178
3427,100,157
3428,169,316
3429,120,335
3430,190,69
3431,120,345
3432,85,257
3433,170,364
3434,250,326
3435,129,296
3436,289,347
3437,75,351
3438,250,347
3439,159,4
3440,165,220
3441,205,276
3442,65,342
3443,58,0
3444,150,316
3445,100,322
3446,140,335
3447,60,299
3448,80,125
3449,109,355
3450,130,342
3451,109,353
3452,499,149
3453,85,38
3454,125,312
3455,90,214
3456,160,335
3457,150,344
3458,175,338
3459,80,306
3460,239,79
3461,375,338
3462,500,365
3463,90,305
3464,115,137
3465,285,337
3468,140,343
3469,125,337
3470,295,322
3471,90,144
3472,175,364
3473,170,238
3474,115,310
3475,299,0
3476,2000,365
3477,130,116
3478,500,61
3479,121,340
3480,94,131
3481,85,82
3482,114,176
3483,205,54
3484,200,365
3485,185,364
3486,185,364
3487,200,290
3488,217,365
3489,89,261
3490,125,206
3491,134,335
3492,46,142
3493,200,340
3494,350,68
3495,175,365
3496,125,213
3497,159,309
3498,140,273
3499,175,364
3500,95,336
3501,109,268
3502,253,297
3503,100,120
3504,220,188
3505,300,3
3506,135,352
3507,70,117
3508,150,310
3509,65,300
3510,295,61
3511,110,289
3512,160,175
3513,130,343
3514,245,323
3515,191,298
3516,229,364
3517,150,304
3518,75,344
3519,150,89
3520,125,318
3521,175,298
3522,129,307
3523,115,325
3524,115,124
3525,120,142
3526,295,13
3527,100,103
3528,220,318
3529,350,3
3530,230,344
3531,180,254
3532,375,331
3533,95,140
3534,135,287
3535,175,360
3536,150,350
3537,165,88
3538,118,56
3539,130,12
3540,125,318
3541,265,339
3542,125,356
3543,235,200
3544,149,336
3545,220,142
3546,500,21
3547,128,273
3548,200,47
3549,120,291
3550,120,160
3551,175,50
3552,100,257
3553,350,362
3554,140,122
3555,150,333
3556,200,290
3557,145,179
3558,85,227
3559,250,362
3560,90,291
3561,195,296
3562,120,295
3563,150,309
3564,90,347
3565,50,11
3566,145,344
3567,96,65
3568,115,10
3569,100,1
3570,139,116
3571,99,229
3572,180,359
3573,105,67
3574,149,340
3575,175,344
3576,199,334
3577,180,333
3578,350,275
3579,280,296
3580,195,327
3581,149,298
3582,110,343
3583,269,288
3584,99,54
3585,75,27
3586,120,327
3587,139,322
3588,105,351
3589,300,60
3590,210,365
3591,133,343
3592,105,118
3593,85,301
3594,250,280
3595,85,327
3596,250,360
3597,160,29
3598,100,362
3599,135,344
3600,105,31
3601,250,365
3602,75,93
3603,100,350
3604,475,300
3605,135,0
3606,90,55
3607,90,342
3608,180,340
3609,110,300
3610,70,14
3611,275,284
3612,250,364
3613,135,312
3614,175,364
3615,1000,275
3616,70,58
3617,200,327
3618,325,0
3619,150,322
3621,200,365
3622,80,352
3623,98,316
3624,95,343
3625,95,336
3626,44,102
3627,80,0
3628,175,46
3629,275,0
3630,100,330
3631,120,284
3632,115,26
3633,175,364
3634,150,16
3635,110,335
3636,100,286
3637,50,365
3638,104,347
3639,125,359
3640,199,334
3641,135,316
3642,114,330
3643,190,350
3644,125,350
3645,212,335
3646,225,364
3647,125,273
3648,129,118
3649,200,317
3650,150,304
3651,115,39
3652,200,51
3653,99,136
3654,170,341
3655,535,320
3656,85,342
3657,90,328
3658,175,334
3659,199,332
3660,100,182
3661,250,328
3662,95,118
3663,160,333
3664,175,166
3665,42,315
3666,80,42
3667,108,64
3668,150,344
3669,90,293
3670,80,333
3671,185,292
3672,90,201
3673,120,0
3674,105,224
3675,100,114
3676,95,333
3677,119,321
3678,90,145
3679,250,316
3680,100,356
3681,165,353
3682,123,334
3683,350,101
3684,100,363
3685,350,297
3686,99,112
3687,186,349
3688,180,332
3689,175,326
3690,125,89
3691,70,20
3692,150,342
3693,293,285
3694,109,365
3695,100,365
3696,125,0
3697,145,54
3698,70,1
3699,75,348
3700,180,225
3701,220,259
3702,189,301
3703,90,0
3704,250,245
3705,365,327
3706,275,352
3707,97,318
3708,159,203
3709,135,127
3710,99,349
3711,129,297
3712,120,99
3713,70,268
3714,165,101
3715,125,121
3716,109,293
3717,139,365
3718,150,252
3719,285,274
3720,135,326
3721,79,332
3722,275,317
3723,179,150
3724,110,203
