id,name,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,,
1114268,H Street Corridor apt! ,Ivy City, Arboretum, Trinidad, Carver Langston,Entire home/apt,120,3,19,0.65,359,,
3677687,3200 Sq. Foot DC Townhouse,Ivy City, Arboretum, Trinidad, Carver Langston,Entire home/apt,350,1,20,1.81,87,,
8141744,Charming, Open and Cozy Condo w/cat,Ivy City, Arboretum, Trinidad, Carver Langston,Entire home/apt,85,1,5,5,59,,
2531819,Private Room in Modern Townhouse,Ivy City, Arboretum, Trinidad, Carver Langston,Private room,75,2,4,0.21,355,,
106741,4.5 Bedroom Capitol hill phase II,Ivy City, Arboretum, Trinidad, Carver Langston,Entire home/apt,215,2,34,0.64,192,,
3201115,Comfy 1 br apt near H St & The Hill,Ivy City, Arboretum, Trinidad, Carver Langston,Entire home/apt,96,2,54,3.38,350,,
5486834,Beautifully Renovated Townhome!,Ivy City, Arboretum, Trinidad, Carver Langston,Entire home/apt,165,3,1,0.21,192,,
4565447,Capitol Hill House / H St. Corridor,Ivy City, Arboretum, Trinidad, Carver Langston,Entire home/apt,239,3,30,2.81,277,,
4959218,Library Suite for your DC stay,Ivy City, Arboretum, Trinidad, Carver Langston,Private room,72,4,24,3.33,104,,
6870134,Cozy private room near H St.NE,Ivy City, Arboretum, Trinidad, Carver Langston,Private room,60,1,23,7.04,339,,
1588843,Cozy Trinidad in-law suite,Ivy City, Arboretum, Trinidad, Carver Langston,Entire home/apt,90,1,33,1.33,322,,
1939655,H Street Hip, Union Station Solid ,Ivy City, Arboretum, Trinidad, Carver Langston,Entire home/apt,128,1,85,4.02,209,,
7305255,Clean, Modern Apt in the Capital,Ivy City, Arboretum, Trinidad, Carver Langston,Entire home/apt,150,1,2,0.83,363,,
7305237,Clean, Modern Room in the Capital,Ivy City, Arboretum, Trinidad, Carver Langston,Private room,75,1,0,,363,,
3685810,Two bedroom in heart of Georgetown,Georgetown, Burleith/Hillandale,Entire home/apt,350,2,14,1.09,348,,
6326984,Gorgeous Georgetown Home 2BD+Prkg,Georgetown, Burleith/Hillandale,Entire home/apt,195,1,6,1.27,361,,
7801335,Georgetown Condo. Prime Location.#1,Georgetown, Burleith/Hillandale,Entire home/apt,95,5,0,,336,,
4143309,Beautiful Residence in Georgetown ,Georgetown, Burleith/Hillandale,Entire home/apt,350,3,20,1.68,79,,
7569713,Private room in park side apartment,Georgetown, Burleith/Hillandale,Private room,85,3,1,0.59,355,,
654835,Georgetown's Chateau Bleu - Prv Rm2,Georgetown, Burleith/Hillandale,Private room,139,3,3,0.10,215,,
6979094,Beautiful Georgetown Townhouse,Georgetown, Burleith/Hillandale,Entire home/apt,650,3,0,,75,,
2748160,Lovely street in Georgetown,Georgetown, Burleith/Hillandale,Entire home/apt,550,3,11,0.63,318,,
6822975,Beautiful 1br. in Georgetown/Dupont,Georgetown, Burleith/Hillandale,Entire home/apt,115,5,0,,80,,
8421435,Georgetown Home Available,Georgetown, Burleith/Hillandale,Entire home/apt,500,1,0,,88,,
3522986,Private room in elegant Georgetown ,Georgetown, Burleith/Hillandale,Private room,155,3,10,0.73,334,,
8200705,Studio near Georgetown Waterfront 1,Georgetown, Burleith/Hillandale,Entire home/apt,178,1,4,4,347,,
3860981,Independant studio in elegant GTown,Georgetown, Burleith/Hillandale,Entire home/apt,155,3,5,0.69,352,,
4325533,1 BD apartment in Georgetown,Georgetown, Burleith/Hillandale,Entire home/apt,155,3,27,2.43,341,,
5002566,Georgetown Penthouse,Georgetown, Burleith/Hillandale,Entire home/apt,99,1,10,1.29,13,,
6587292,Charming basement apt in Georgetown,Georgetown, Burleith/Hillandale,Entire home/apt,165,3,1,0.26,365,,
2966455,2 bedroom townhouse in Georgetown,Georgetown, Burleith/Hillandale,Entire home/apt,375,2,2,0.13,336,,
4400142,Spacious one bedroom in Georgetown,Georgetown, Burleith/Hillandale,Entire home/apt,175,1,7,0.61,350,,
2950354,Garden bedroom in Georgetown!,Georgetown, Burleith/Hillandale,Private room,60,10,5,0.31,314,,
4074361,Airy modern Georgetown basement,Georgetown, Burleith/Hillandale,Entire home/apt,120,1,23,1.89,291,,
2966759,One bedroom penthouse in Georgetown,Georgetown, Burleith/Hillandale,Entire home/apt,300,2,7,0.44,354,,
7513344,Steps from the Waterfront Park,Georgetown, Burleith/Hillandale,Private room,130,1,12,5.29,301,,
2974335,Georgetown 1br penthouse with Patio,Georgetown, Burleith/Hillandale,Entire home/apt,300,2,1,0.21,351,,
8555412,Sunny, Clean Apartment,Georgetown, Burleith/Hillandale,Entire home/apt,100,3,0,,224,,
8608395,Beautiful Bright Studio, Georgetown,Georgetown, Burleith/Hillandale,Entire home/apt,120,1,0,,339,,
4767473,Historic Georgetown townhouse ,Georgetown, Burleith/Hillandale,Entire home/apt,325,3,17,2.60,275,,
5318112,Historic English Basement Apartment,Georgetown, Burleith/Hillandale,Entire home/apt,180,1,2,0.44,185,,
7972359,Georgetown East Village,Georgetown, Burleith/Hillandale,Entire home/apt,350,1,0,,350,,
6555186,Stylish room, heart of Georgetown!,Georgetown, Burleith/Hillandale,Private room,70,1,4,0.95,0,,
7915142,Steps from everything in Georgetown,Georgetown, Burleith/Hillandale,Private room,85,1,6,6,319,,
3238009,Walk to Georgetown + Parking,Georgetown, Burleith/Hillandale,Entire home/apt,225,2,0,,343,,
4417414,3 bed/2 ba Gtown Rowhouse W/HotTub!,Georgetown, Burleith/Hillandale,Entire home/apt,474,7,1,0.11,273,,
8440213,Georgetown - Clean Apartement,Georgetown, Burleith/Hillandale,Entire home/apt,110,1,1,1,352,,
6957495,Georgetown Waterfront Home,Georgetown, Burleith/Hillandale,Private room,109,1,3,2.81,154,,
2984386,2 BD Row House in Georgetown ,Georgetown, Burleith/Hillandale,Entire home/apt,300,4,2,1.09,303,,
4936102,Georgetown Elegance -  3BR 3.5BA ,Georgetown, Burleith/Hillandale,Entire home/apt,775,4,1,0.37,264,,
2582506,Classic Georgetown 1BR/1BA sleeps 4,Georgetown, Burleith/Hillandale,Entire home/apt,140,2,11,0.66,307,,
2754675,Historic Georgetown Row House ,Georgetown, Burleith/Hillandale,Entire home/apt,595,7,4,0.27,353,,
7809701,Cozy home in historic Georgetown,Georgetown, Burleith/Hillandale,Entire home/apt,249,1,7,4.12,333,,
7984964,Gated complex directly off M Street,Georgetown, Burleith/Hillandale,Private room,110,1,0,,32,,
3272654,Basement bedroom in Georgetown!,Georgetown, Burleith/Hillandale,Private room,60,25,1,0.24,314,,
4877872,Georgetown Eton 2level 2BR Townhome,Georgetown, Burleith/Hillandale,Entire home/apt,201,2,11,1.35,0,,
8645700,Georgetown Condo. Prime Location.#4,Georgetown, Burleith/Hillandale,Entire home/apt,95,5,0,,336,,
3476805,Georgetown Townhouse,Georgetown, Burleith/Hillandale,Entire home/apt,975,2,11,1.03,317,,
3549842,Secret Garden in Georgetown,Georgetown, Burleith/Hillandale,Entire home/apt,179,2,6,0.42,179,,
1994024,Georgetown condo at the harbor.,Georgetown, Burleith/Hillandale,Entire home/apt,375,2,3,0.16,191,,
274737,Idlyic Georgetown Townhouse B&B  ,Georgetown, Burleith/Hillandale,Private room,125,3,10,0.23,356,,
6410010,Charm and Convenience in Georgetown,Georgetown, Burleith/Hillandale,Entire home/apt,120,2,8,3.64,333,,
3272563,Georgetown Apt in Prime Location,Georgetown, Burleith/Hillandale,Entire home/apt,200,2,11,0.70,358,,
7500451,Georgetown Flat off Wisconsin Ave,Georgetown, Burleith/Hillandale,Entire home/apt,129,2,7,3.04,317,,
6292258,Historic Georgetown Rowhome!,Georgetown, Burleith/Hillandale,Entire home/apt,225,3,4,1.33,330,,
4436703,Studio in heart of Georgetown,Georgetown, Burleith/Hillandale,Entire home/apt,185,1,4,4,328,,
627758,Georgetown's Chateau Bleu - 2lv hse,Georgetown, Burleith/Hillandale,Entire home/apt,299,3,4,0.14,215,,
594394,Lovely upstairs room in Georgetown!,Georgetown, Burleith/Hillandale,Private room,65,7,21,0.80,329,,
8606256,Beautiful 3BR 2BA Home - Georgetown,Georgetown, Burleith/Hillandale,Entire home/apt,600,2,0,,216,,
8565538,Lovely Waterfront Georgetown Home,Georgetown, Burleith/Hillandale,Entire home/apt,375,1,0,,357,,
8147851,Studio near Georgetown Waterfront 2,Georgetown, Burleith/Hillandale,Entire home/apt,122,2,5,5,318,,
8385930,TH Apt w Parking, Fireplace & Patio,Georgetown, Burleith/Hillandale,Entire home/apt,300,3,0,,275,,
820120,Comfy Studio between Dupont & Gtown,Georgetown, Burleith/Hillandale,Entire home/apt,100,2,11,0.39,195,,
2700187,Spacious Georgetown Penthouse 3br,Georgetown, Burleith/Hillandale,Entire home/apt,569,7,10,1.14,301,,
3431953,Beautiful Apt in Georgetown,Georgetown, Burleith/Hillandale,Entire home/apt,124,10,13,0.96,74,,
5166322,Bright Rowhouse in best area!,Georgetown, Burleith/Hillandale,Entire home/apt,150,4,2,0.26,159,,
661720,You'll LOVE my place! Rosslyn Condo,Georgetown, Burleith/Hillandale,Entire home/apt,175,1,63,1.72,163,,
6438519,English Basement in Georgetown,Georgetown, Burleith/Hillandale,Entire home/apt,105,2,1,0.91,230,,
5861058,SUPER Rowhouse ! ,,,,,,,,,
88235,Room in the heart of Georgetown!,Georgetown, Burleith/Hillandale,Private room,78,1,7,1.49,31,,
6052154,Georgetown One bedroom,Georgetown, Burleith/Hillandale,Entire home/apt,198,1,14,2.61,341,,
5028182,1BR in Georgetown's East Village,Georgetown, Burleith/Hillandale,Entire home/apt,110,7,0,,0,,
5249430,Georgetown 1 bedroom w Jacuzzi tub,Georgetown, Burleith/Hillandale,Entire home/apt,195,2,9,1.17,338,,
7232462,Perfect Georgetown Location,Georgetown, Burleith/Hillandale,Entire home/apt,249,2,3,1.11,158,,
8190386,One bedroom in heart of Georgetown,Georgetown, Burleith/Hillandale,Entire home/apt,161,1,5,5,344,,
2685390,Beautiful Room in Georgetown,Georgetown, Burleith/Hillandale,Private room,135,2,2,0.12,351,,
3791304,Garden of Eton | Georgetown ,Georgetown, Burleith/Hillandale,Entire home/apt,185,1,15,1.09,71,,
7384852,Quiet Private Bedroom/Bathroom,Georgetown, Burleith/Hillandale,Private room,104,1,10,6.82,352,,
4545827,1) Bright, Peaceful Georgetown Room,Georgetown, Burleith/Hillandale,Private room,75,3,7,0.65,315,,
326938,Georgetown's Chateau Bleu - Prv Rm1,Georgetown, Burleith/Hillandale,Private room,139,3,16,0.41,215,,
2685655,Beautiful Georgetown House w Patio,Georgetown, Burleith/Hillandale,Entire home/apt,350,2,29,1.62,355,,
6937355,Georgetown Townhouse Full of Light,Georgetown, Burleith/Hillandale,Entire home/apt,239,1,0,,78,,
2735710,Two bedroom townhouse in Georgetown,Georgetown, Burleith/Hillandale,Entire home/apt,450,2,2,0.14,341,,
638604,Georgetown's Chateau Bleu - BsmtApt,Georgetown, Burleith/Hillandale,Entire home/apt,129,3,2,0.12,296,,
7274179,Georgetown 2 BR Apartment,Georgetown, Burleith/Hillandale,Entire home/apt,100,1,12,8.57,51,,
8035516,Georgetown Townhome,Georgetown, Burleith/Hillandale,Entire home/apt,200,1,0,,290,,
6481324,Georgetown Basement Apartment,Georgetown, Burleith/Hillandale,Entire home/apt,130,3,4,0.94,109,,
3997598,Georgetown English Basement Apt.,Georgetown, Burleith/Hillandale,Entire home/apt,179,3,25,2.11,327,,
8683500,Large Beautiful Home right on VOLTA,Georgetown, Burleith/Hillandale,Entire home/apt,450,1,0,,365,,
6456345,Georgetown! Top of the Hill!,Georgetown, Burleith/Hillandale,Entire home/apt,475,3,3,1.25,257,,
8645554,Georgetown Condo. Prime Location.#3,Georgetown, Burleith/Hillandale,Entire home/apt,95,5,0,,258,,
8645356,Georgetown Condo. Prime Location.#2,Georgetown, Burleith/Hillandale,Entire home/apt,95,5,0,,360,,
7429332,Modern Georgetown Apartment,Georgetown, Burleith/Hillandale,Entire home/apt,450,3,0,,281,,
4773863,Georgetown Apt w/ the Meow?,Georgetown, Burleith/Hillandale,Entire home/apt,90,3,2,0.67,276,,
5903980,Georgetown Apt 1/2 Block from M St!,Georgetown, Burleith/Hillandale,Entire home/apt,170,3,12,3.16,306,,
5372128,Historic Georgetown Roomy Engbasemt,Georgetown, Burleith/Hillandale,Entire home/apt,120,2,10,1.61,61,,
6037042,2 bedroom/2 bath in Georgetown,Georgetown, Burleith/Hillandale,Entire home/apt,415,1,1,1,349,,
6939390,1 Bdrm in heart of Georgetown!,Georgetown, Burleith/Hillandale,Entire home/apt,175,2,3,0.99,76,,
3360124,Elegant Georgetown Brownstone,Georgetown, Burleith/Hillandale,Entire home/apt,400,3,7,0.46,268,,
4546867,2) Bright, Peaceful Georgetown Room,Georgetown, Burleith/Hillandale,Private room,65,3,18,1.73,292,,
594405,Huge upstairs room in Georgetown!,Georgetown, Burleith/Hillandale,Private room,65,6,6,0.17,115,,
6024676,Two bedroom/2 bath in Georgetown,Georgetown, Burleith/Hillandale,Entire home/apt,515,2,0,,320,,
1510752,Beautiful Georgetown Apt, Great loc,Georgetown, Burleith/Hillandale,Entire home/apt,135,2,36,1.40,311,,
6401051,Charming Georgetown Apartment,Georgetown, Burleith/Hillandale,Entire home/apt,120,2,2,0.70,115,,
8341494,Gorgeous G-Town Apartment,Georgetown, Burleith/Hillandale,Entire home/apt,180,1,0,,361,,
1542055,Jewel Box in Georgetown 3 BR 3 Bath,Georgetown, Burleith/Hillandale,Entire home/apt,500,3,11,0.47,320,,
1763153,Perfect between Georgetown & Dupont,Georgetown, Burleith/Hillandale,Entire home/apt,189,1,2,0.10,361,,
4383023,Big Georgetown Apt. with big patio,Georgetown, Burleith/Hillandale,Entire home/apt,118,5,0,,321,,
1138235,Georgetown 2BR Modern House Parking,Georgetown, Burleith/Hillandale,Entire home/apt,439,2,11,0.59,280,,
6792455,1BR 2Bath In Heart of Georgetown!,Georgetown, Burleith/Hillandale,Entire home/apt,220,1,1,1,345,,
5814328,Newly Renovated Georgetown Townhome,Georgetown, Burleith/Hillandale,Entire home/apt,300,2,32,5.42,312,,
7239715,Georgetown Apartment,Georgetown, Burleith/Hillandale,Entire home/apt,165,1,2,0.76,363,,
2862964,Georgetown Private Room/Suite,Georgetown, Burleith/Hillandale,Private room,90,3,8,0.48,294,,
3162301,Quaint One Bedroom in Georgetown,Georgetown, Burleith/Hillandale,Entire home/apt,185,2,1,0.22,123,,
7198899,Apartment by the White House,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,125,1,5,1.83,348,,
7842461,Gorgeous and Spacious 1 Bdr.,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,120,2,0,,25,,
1205402,Dupont Circle Private Bathroom,Dupont Circle, Connecticut Avenue/K Street,Private room,100,2,24,1.10,167,,
7726909,Sunny 1 BD Heart of Dupont Circle,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,110,2,4,2.50,0,,
4343926,Dupont Logan-Circle, U St, Adams  4,Dupont Circle, Connecticut Avenue/K Street,Private room,110,7,6,0.54,321,,
1198268,DuPont Place 5, Metro, kitchenette,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,135,4,28,1.12,335,,
4936897,JR 1 BR with Killer View,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,220,1,3,0.64,365,,
8301651,Sunlit Room in Dupont,Dupont Circle, Connecticut Avenue/K Street,Private room,75,2,0,,0,,
4574299,Sunny Bedroom in historic building,Dupont Circle, Connecticut Avenue/K Street,Private room,112,1,23,2.41,330,,
7369307,Cheap&Convenient Room near  Dupont,Dupont Circle, Connecticut Avenue/K Street,Shared room,40,4,0,,53,,
1854284,2BD in Dupont Circle with a view!,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,250,1,2,0.19,259,,
6038468,1B/1B Dupont Apt w/private entrance,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,150,2,10,2.00,331,,
2175761,Studio apartment in Dupont/West End,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,96,1,2,0.15,326,,
4622571,Location, Location, and Lovely!,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,113,7,2,0.28,318,,
1198400,DuPont Place 7 - Metro, kitchenette,Dupont Circle, Connecticut Avenue/K Street,Private room,149,4,19,0.91,331,,
6051725,Sunny Apt in Dupont Circle,Dupont Circle, Connecticut Avenue/K Street,Private room,125,1,3,0.55,275,,
140167,DuPont Dream, walk to Metro,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,139,2,59,1.17,317,,
7489397,Large Apartment in Dupont Circle,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,149,3,0,,43,,
2585919,Quiet Oasis in Dupont,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,179,20,55,2.99,208,,
8505699,8th Floor Apt. in the Heart of DC,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,120,1,0,,13,,
5581375,T Street Serenity- Suite 3,Dupont Circle, Connecticut Avenue/K Street,Private room,120,1,6,1.03,282,,
973851,Spacious 1BR in the heart of Dupont,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,135,10,67,2.18,10,,
5690765,Dupont Private Room Meridian Manor,Dupont Circle, Connecticut Avenue/K Street,Private room,99,2,3,1.14,361,,
5037503,BEST LOCATION: U ST-DUPONT 2BR-2BA,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,220,2,50,5.79,304,,
5946832,Well Located Studio With A View!,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,150,2,1,0.19,322,,
7716370,Arty 1BR in the hip neighborhood,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,120,2,0,,347,,
8337942,Dupont Stay - Luxury Shared Room,Dupont Circle, Connecticut Avenue/K Street,Shared room,36,2,2,2,343,,
416371,Perfect bedroom in VERY central DC,Dupont Circle, Connecticut Avenue/K Street,Private room,150,2,68,1.61,359,,
646183,2 Bed - Dupont/Adams Morgan/U St,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,172,2,20,0.66,77,,
8682644,Cozy room in a Dupont rowhouse,Dupont Circle, Connecticut Avenue/K Street,Private room,70,1,0,,14,,
5786557,Lovely studio- Dupont Circle,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,99,3,2,0.36,148,,
8645588,2 Bed in Fantastic Location,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,127,2,0,,351,,
4402144,Dupont Top Floor Loft, Great View!,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,165,1,19,2.48,351,,
54112,Luxury DC Apt. in Perfect location!,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,215,3,93,1.55,353,,
36391,[1732] 1 BR, 1.5 Bath Exec Suite,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,269,4,0,,365,,
4574822,Bright 1 Bedroom Dupont/AdamsMorgan,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,119,1,11,1.03,23,,
8300302,Sunny 2 Bedroom in Dupont,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,150,2,0,,0,,
1141805,Beautiful Spacious Apartment,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,145,4,74,2.85,300,,
8187172,Great location @ renovated building,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,110,7,0,,55,,
8290869,Incredible Location Private 1BR/1BA,Dupont Circle, Connecticut Avenue/K Street,Private room,88,1,0,,8,,
7205391,Private Den in Cozy Townhouse,Dupont Circle, Connecticut Avenue/K Street,Private room,74,1,2,0.87,265,,
8310115,Great 1 bedroom in best DC location,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,99,2,1,1,18,,
7194519,Charming 1BR Foggy Bottom Row House,Dupont Circle, Connecticut Avenue/K Street,Private room,111,1,18,7.61,328,,
8646530,Dupont Condo. Prime Location. #3,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,132,5,0,,328,,
5959565,Entire Dupont Circle Condo Unit,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,175,1,19,3.35,348,,
4611395,Spacious, English Garden Charmer,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,129,2,30,3.44,337,,
1320940,Cosy Dupont Circle 1 bedroom,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,110,2,16,0.63,309,,
2010440,Location!  Lovely Studio in Dupont,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,110,2,36,1.64,275,,
2000710,Dupont Circle Apartment #2,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,95,2,15,1.02,168,,
6952815,1 bedroom, 1 bath, Condo in Dupont,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,95,1,2,0.66,303,,
7712730,Dupont Adams Morgan Royal Rose,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,199,1,0,,345,,
3043302,Luxury Apartment in Dupont Circle,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,149,2,0,,80,,
4124074,A fabulous one bedroom/one bathroom,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,203,2,12,1.02,1,,
7482613,Charming top floor studio!,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,200,1,0,,46,,
4873463,Cozy Pied-a-Terre, the Heart of DC,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,90,2,19,2.08,175,,
5076606,Urban Living in Historic Townhouse,Dupont Circle, Connecticut Avenue/K Street,Private room,99,7,1,1,339,,
2105971,Perfect location, 2b modern apt.,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,240,5,22,1.06,355,,
306465,Dupont Apt 3-min walk metro,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,259,3,7,0.16,351,,
3504019,Room available in a Group House,Dupont Circle, Connecticut Avenue/K Street,Private room,100,4,1,0.08,275,,
684324,Best of DC in Dupont Circle/U St,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,300,1,32,1.05,292,,
7126406,Chic 1 bedroom close to 14th & U,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,150,1,2,0.86,345,,
7732528,Dupont Adams Morgan Dream,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,119,1,1,1,346,,
5959473,Dupont 1 Bedroom Top Floor Apt,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,145,2,5,0.90,150,,
8530589,Beautiful Apt in Heart of Dupont,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,418,3,0,,365,,
6348598,GREAT APARTMENT AT DUPONT CIRCLE,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,129,5,2,0.45,1,,
6487383,Fully Renovated 1br, Historic Bldg,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,210,2,6,1.53,359,,
5476381,[1143-1]1BR At Westbrooke Place,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,299,4,0,,365,,
5322125,Charming Flat in Dupont Circle,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,222,1,9,3.65,0,,
4411488,Great space in Historic Townhouse 5,Dupont Circle, Connecticut Avenue/K Street,Private room,115,4,3,0.29,337,,
3821677,Dupont Circle - Central & Spacious!,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,115,2,17,1.31,184,,
1897093,Great Deal in Dupont,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,99,7,7,0.31,113,,
8507536,Heart of the Gayborhood,Dupont Circle, Connecticut Avenue/K Street,Private room,100,1,0,,352,,
2969776,Dupont Circle Apartment,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,130,4,8,0.47,11,,
4151206,Charming studio Dupont Circle, DC,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,139,2,7,0.58,0,,
4714859,1 Bedroom in BEST location in DC,Dupont Circle, Connecticut Avenue/K Street,Private room,75,1,3,3,322,,
7942513,Near metro. Near night life. 1 BR.,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,99,1,0,,19,,
8671978,Cozy, Elegant Studio in Downtown DC,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,98,1,0,,319,,
2568578,Welcome To My Space ,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,115,3,44,2.43,64,,
160148,Dupont Rm, breakfast, 3 min 2 metro,Dupont Circle, Connecticut Avenue/K Street,Private room,215,3,2,0.04,275,,
1050419,Walk to WhiteHouse Penthouse_2Br2Ba,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,179,1,0,,78,,
5747720,Sunny 1BR Apartment in Dupont,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,199,1,7,1.29,169,,
4848712,Great 2BR Apartment - Dupont Circle,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,140,1,2,0.59,264,,
4756559,The Red House,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,195,2,1,0.46,364,,
4658271,Sunny Studio in Downtown DC,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,115,1,0,,287,,
4208641,DuPont/Adams Morgan row house,Dupont Circle, Connecticut Avenue/K Street,Private room,99,1,5,1.06,345,,
4469244,Dupont Circle Elegance,Dupont Circle, Connecticut Avenue/K Street,Private room,185,1,1,0.31,352,,
7809112,Slumber @ Swann St ~ 2 Bed 2 Bath,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,199,3,0,,354,,
2437650,Sunny, fab 1bd in brownstone,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,139,3,49,2.57,275,,
3759544,Walk to the White House-Sleeps 6!,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,225,2,6,0.53,345,,
1912907,Full Studio, Foggy bottom, Dupont,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,149,1,22,1.11,365,,
7910585,Dupont Stay at Dupont Circle,Dupont Circle, Connecticut Avenue/K Street,Shared room,36,2,7,5.12,323,,
6763366,Junior One Bedroom in DuPont Circle,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,94,4,4,1.24,91,,
2978678,Luxury Condo, Next to Dupont Metro!,Dupont Circle, Connecticut Avenue/K Street,Private room,169,1,12,0.71,365,,
6698326,Privacy in historic Dupont rowhouse,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,175,5,1,0.32,0,,
3580823,U Street Corridor NY-style apt,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,150,5,2,0.14,364,,
7906205,You'll [heart] this location!,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,180,1,2,2,73,,
1332671,Beautiful studio on Dupont circle,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,120,2,24,1.16,56,,
3012092,Dupont Circle Unit 1,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,115,30,28,1.78,339,,
6927876,Lovely 2BR/2.5BA Dupont/U St house!,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,170,3,2,0.95,25,,
8655805,1 bedroom apartment in West End,Dupont Circle, Connecticut Avenue/K Street,Private room,100,1,0,,356,,
7084337,Artist’s Townhouse with Parking!,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,300,3,10,3.90,323,,
8192676,2BR/2BA between Logan & Dupont Cir,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,150,3,1,1,5,,
4625393, Great Studio in Heart of Dupont!,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,85,3,2,0.67,114,,
7910543,Lovely room in prime location,Dupont Circle, Connecticut Avenue/K Street,Private room,69,2,2,1.36,37,,
4846756,Beautifully furnished studio Dupont,Dupont Circle, Connecticut Avenue/K Street,Entire home/apt,69,1,18,1.99,66,,
7087505,Simple Room in Dupont,Dupont Circle, Connecticut Avenue/K Street,Private room,75,1,0,,352,,
2553668,Nice 1 Bdrm in Heart of Dupont,Dupont Circle, Connecticut Avenue/K Street,Private room,99,2,9,0.50,274,,
